material_id,Material,description,Size,Fuel,source,type,id,unit,province_state,city,year,material_cost,labour_cost,equipment_cost,material_op_factor,labour_op_factor,equipment_op_factor,comments,material_mult,labour_mult
1446,pvpanel,"Global Solar Energy PowerFlex+ flexible thin film (CIGS) for awnings, BIPV 19.4 x 81.4 x 0.12",100,thin,custom,,191864,unit,BRITISH COLUMBIA,VICTORIA,2019.0,399.0,35.0,0.0,1.25,1.25,1.0,www.modernoutpost.com,1.0,1.0
1447,pvpanel,"Powerfilm, Soltronic Semi-Flex with Sunpower cells, 21 x 44.5 x 0.08",100,thin,custom,,191865,unit,BRITISH COLUMBIA,VICTORIA,2019.0,649.0,35.0,0.0,1.25,1.25,1.0,www.modernoutpost.com,1.0,1.0
1448,pvpanel,"Go Power, GP-Flex - 100E, Flexible with Sunpower cells, 21.3 x 41.7 x 0.1",100,thin,custom,,191866,unit,BRITISH COLUMBIA,VICTORIA,2019.0,549.0,35.0,0.0,1.25,1.25,1.0,www.modernoutpost.com,1.0,1.0
1449,RecChillerAir,"Water chiller, reciprocating, packaged, air cooled, 20 ton cooling, includes standard controls, excludes remote air cooled condensers",70.34,,rs-means,Unit,181867,each,,,,,,,,,,,1.0,1.0
1450,RecChillerAir,"Water chiller, reciprocating, packaged, air cooled, 35 ton cooling, includes standard controls, excludes remote air cooled condensers",123.095,,rs-means,Unit,181868,each,,,,,,,,,,,1.0,1.0
1451,RecChillerAir,"Water chiller, reciprocating, packaged, air cooled, 45 ton cooling, includes standard controls, excludes remote air cooled condensers",158.265,,rs-means,Unit,181869,each,,,,,,,,,,,1.0,1.0
1452,RecChillerAir,"Water chiller, reciprocating, packaged, air cooled, 50 ton cooling, includes standard controls, excludes remote air cooled condensers",175.85,,rs-means,Unit,181103,each,,,,,,,,,,,1.0,1.0
1453,RecChillerAir,"Water chiller, reciprocating, packaged, air cooled, 85 ton cooling, includes standard controls, excludes remote air cooled condensers",298.945,,rs-means,Unit,181870,each,,,,,,,,,,,1.0,1.0
1454,RecChillerAir,"Water chiller, reciprocating, packaged, air cooled, 95 ton cooling, includes standard controls, excludes remote air cooled condensers",334.115,,rs-means,Unit,181871,each,,,,,,,,,,,1.0,1.0
1455,RecChillerWater,"Water chiller, reciprocating, multiple compressor, semi-hermetic, water cooled, 45 ton cooling, includes standard controls, excludes water tower",158.265,,rs-means,Unit,181872,each,,,,,,,,,,,1.0,1.0
1456,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 10 Ton, includes standard controls",35.17,,rs-means,Unit,181873,each,,,,,,,,,,,1.0,1.0
1457,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 35 Ton, includes standard controls",123.095,,rs-means,Unit,181874,each,,,,,,,,,,,1.0,1.0
1458,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 45 Ton, includes standard controls",158.265,,rs-means,Unit,181875,each,,,,,,,,,,,1.0,1.0
1459,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 70 Ton, includes standard controls",246.19,,rs-means,Unit,181876,each,,,,,,,,,,,1.0,1.0
1460,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 100 Ton, includes standard controls",351.7,,rs-means,Unit,181877,each,,,,,,,,,,,1.0,1.0
1461,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 110 Ton, includes standard controls",386.87,,rs-means,Unit,181878,each,,,,,,,,,,,1.0,1.0
1462,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 130 Ton, includes standard controls",457.21,,rs-means,Unit,181879,each,,,,,,,,,,,1.0,1.0
1463,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 170 Ton, includes standard controls",597.89,,rs-means,Unit,181880,each,,,,,,,,,,,1.0,1.0
1464,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 210 Ton, includes standard controls",738.5699999999999,,rs-means,Unit,181881,each,,,,,,,,,,,1.0,1.0
1465,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 250 Ton, includes standard controls",879.25,,rs-means,Unit,181882,each,,,,,,,,,,,1.0,1.0
1466,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 275 Ton, includes standard controls",967.175,,rs-means,Unit,181883,each,,,,,,,,,,,1.0,1.0
1467,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 300 Ton, includes standard controls",1055.1,,rs-means,Unit,181884,each,,,,,,,,,,,1.0,1.0
1468,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 330 Ton, includes standard controls",1160.61,,rs-means,Unit,181885,each,,,,,,,,,,,1.0,1.0
1469,ScrollChillerAir,"Packaged water chiller, scroll, liquid chiller, packaged unit with integral air cooled condenser, 390 Ton, includes standard controls",1371.6299999999999,,rs-means,Unit,181886,each,,,,,,,,,,,1.0,1.0
1470,groundconduit,galvanized steel conduit 1.5 inches in diameter,1.5,,rs-means,Unit,191887,each,,,,,,,,,,,1.0,1.0
1471,CondensingUnit-adv,"Air cooled compressor, standard controls 1.5 tons",5.2755,,rs-means,Unit,181251,,,,,,,,,,,,1.36,1.0
1472,CondensingUnit-adv,"Air cooled compressor, standard controls 2 tons",7.034,,rs-means,Unit,181252,,,,,,,,,,,,1.36,1.0
1473,CondensingUnit-adv,"Air cooled compressor, standard controls 2.5 tons",8.7925,,rs-means,Unit,181253,,,,,,,,,,,,1.36,1.0
1474,CondensingUnit-adv,"Air cooled compressor, standard controls 3 tons",10.551,,rs-means,Unit,181254,,,,,,,,,,,,1.36,1.0
1475,CondensingUnit-adv,"Air cooled compressor, standard controls 3.5 tons",12.3095,,rs-means,Unit,181255,,,,,,,,,,,,1.36,1.0
1476,CondensingUnit-adv,"Air cooled compressor, standard controls 4 tons",14.068,,rs-means,Unit,181256,,,,,,,,,,,,1.36,1.0
1477,CondensingUnit-adv,"Air cooled compressor, standard controls 5 tons",17.585,,rs-means,Unit,181257,,,,,,,,,,,,1.36,1.0
1478,CondensingUnit-adv,"Air cooled compressor, standard controls 7.5 tons",26.377499999999998,,rs-means,Unit,181258,,,,,,,,,,,,1.36,1.0
1479,CondensingUnit-adv,"Air cooled compressor, standard controls 8.5 tons",29.8945,,rs-means,Unit,181259,,,,,,,,,,,,1.36,1.0
1480,CondensingUnit-adv,"Air cooled compressor, standard controls 10 tons",35.17,,rs-means,Unit,181260,,,,,,,,,,,,1.36,1.0
1481,CondensingUnit-adv,"Air cooled compressor, standard controls 12.5 tons",43.9625,,rs-means,Unit,181261,,,,,,,,,,,,1.36,1.0
1482,CondensingUnit-adv,"Air cooled compressor, standard controls 15 tons",52.754999999999995,,rs-means,Unit,181262,,,,,,,,,,,,1.36,1.0
1483,CondensingUnit-adv,"Air cooled compressor, standard controls 20 tons",70.34,,rs-means,Unit,181263,,,,,,,,,,,,1.36,1.0
1484,CondensingUnit-adv,"Air cooled compressor, standard controls 25 tons",87.925,,rs-means,Unit,181264,,,,,,,,,,,,1.36,1.0
1485,CondensingUnit-adv,"Air cooled compressor, standard controls 30 tons",105.50999999999999,,rs-means,Unit,181265,,,,,,,,,,,,1.36,1.0
1486,CondensingUnit-adv,"Air cooled compressor, standard controls 40 tons",140.68,,rs-means,Unit,181266,,,,,,,,,,,,1.36,1.0
1487,CondensingUnit-adv,"Air cooled compressor, standard controls 50 tons",175.85,,rs-means,Unit,181267,,,,,,,,,,,,1.36,1.0
1488,CondensingUnit-adv,"Air cooled compressor, standard controls 60 tons",211.01999999999998,,rs-means,Unit,181268,,,,,,,,,,,,1.36,1.0
1489,CondensingUnit-adv,"Air cooled compressor, standard controls 70 tons",246.19,,rs-means,Unit,181269,,,,,,,,,,,,1.36,1.0
1490,CondensingUnit-adv,"Air cooled compressor, standard controls 80 tons",281.36,,rs-means,Unit,181270,,,,,,,,,,,,1.36,1.0
1491,CondensingUnit-adv,"Air cooled compressor, standard controls 90 tons",316.53,,rs-means,Unit,181271,,,,,,,,,,,,1.36,1.0
1492,CondensingUnit-adv,"Air cooled compressor, standard controls 100 tons",351.7,,rs-means,Unit,181272,,,,,,,,,,,,1.36,1.0
1493,VRF-HP-HRV-Outdoor,Outdoor HP unit with VSD condensing fan U-72MF2U94 MF2 460V HTG 81 KBTU CLG 72 KBTU,23.732999999999997,,custom,,181888,unit,ONTARIO,TORONTO,2020.0,16685.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1494,VRF-HP-HRV-Outdoor,Outdoor HP unit with VSD condensing fan U-96MF2U94 MF2 460V HTG 108 KBTU CLG 96 KBTU,31.644,,custom,,181889,unit,ONTARIO,TORONTO,2020.0,19612.5,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1495,VRF-HP-HRV-Outdoor,Outdoor HP unit with VSD condensing fan U-120MF2U94 MF2 460V HTG 135 KBTU CLG 120 KBTU,39.555,,custom,,181890,unit,ONTARIO,TORONTO,2020.0,25420.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1496,VRF-HP-HRV-Outdoor,Outdoor HP unit with VSD condensing fan U-144MF2U94 MF2 460V HTG 162 KBTU CLG 144 KBTU,47.465999999999994,,custom,,181891,unit,ONTARIO,TORONTO,2020.0,31535.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1497,VRF-HP-Outdoor,Outdoor HP unit with VSD condensing fan U-72ME2U94 ME2 460V HTG 81 KBTU CLG 72 KBTU,23.732999999999997,,custom,,181892,unit,ONTARIO,TORONTO,2020.0,15172.5,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1498,VRF-HP-Outdoor,Outdoor HP unit with VSD condensing fan U-96ME2U94 ME2 460V HTG 108 KBTU CLG 96 KBTU,31.644,,custom,,181893,unit,ONTARIO,TORONTO,2020.0,16652.5,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1499,VRF-HP-Outdoor,Outdoor HP unit with VSD condensing fan U-120ME2U94 ME2 460V HTG 135 KBTU CLG 120 KBTU,39.555,,custom,,181894,unit,ONTARIO,TORONTO,2020.0,21585.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1500,VRF-HP-Outdoor,Outdoor HP unit with VSD condensing fan U-144ME2U94 ME2 460V HTG 162 KBTU CLG 144 KBTU,47.465999999999994,,custom,,181895,unit,ONTARIO,TORONTO,2020.0,26775.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1501,VRF-MiniHP-Outdoor,Outdoor HP unit with VSD condensing fan U-36LE1U6 LE 460V HTG 38.5 KBTU CLG 37 KBTU,11.2805,,custom,,181896,unit,ONTARIO,TORONTO,2020.0,7392.5,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1502,VRF-MiniHP-Outdoor,Outdoor HP unit with VSD condensing fan U-52LE1U6 LE 460V HTG 55 KBTU CLG 52 KBTU,16.115,,custom,,181897,unit,ONTARIO,TORONTO,2020.0,8675.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1503,VRF-WallMount,Wallmount cassette: 230/265/320 cfm fan S-07MK2U6 MK2 460V HTG 8.5 KBTU CLG 7.5 KBTU,2.4905,,custom,,181898,unit,ONTARIO,TORONTO,2020.0,1600.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1504,VRF-WallMount,Wallmount cassette: 240/300/345 cfm fan S-09MK2U6 MK2 460V HTG 11 KBTU CLG 9.6 KBTU,3.223,,custom,,181899,unit,ONTARIO,TORONTO,2020.0,1600.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1505,VRF-WallMount,Wallmount cassette: 240/335/395 cfm fan S-12MK2U6 MK2 460V HTG 14 KBTU CLG 12 KBTU,4.101999999999999,,custom,,181900,unit,ONTARIO,TORONTO,2020.0,1682.5,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1506,VRF-WallMount,Wallmount cassette: 335/441/565 cfm fan S-18MK2U6 MK2 460V HTG 20 KBTU CLG 18 KBTU,5.859999999999999,,custom,,181901,unit,ONTARIO,TORONTO,2020.0,1775.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1507,VRF-WallMount,Wallmount cassette: 406/512/635 cfm fan S-24MK2U6 MK2 460V HTG 27 KBTU CLG 25 KBTU,7.911,,custom,,181902,unit,ONTARIO,TORONTO,2020.0,1970.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1508,VRF-CeilingMount,4-way cassette: 371/424/494 cfm fan S-12MY2U6 MY2 460V HTG 14 KBTU CLG 12 KBTU,4.101999999999999,,custom,,181903,unit,ONTARIO,TORONTO,2020.0,1835.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1509,VRF-CeilingMount,4-way cassette: 305/345/390 cfm fan S-18MY2U6 MY2 460V HTG 21 KBTU CLG 19 KBTU,6.153,,custom,,181904,unit,ONTARIO,TORONTO,2020.0,1885.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1510,VRF-DuctMount,concealed duct cassette: 212/247/283 cfm fan S-07MM2U6 MM2 460V HTG 8.5 KBTU CLG 7.5 KBTU,2.4905,,custom,,181905,unit,ONTARIO,TORONTO,2020.0,1680.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1511,VRF-DuctMount,concealed duct cassette: 230/265/300 cfm fan S-09MM2U6 MM2 460V HTG 11 KBTU CLG 9.6 KBTU,3.223,,custom,,181906,unit,ONTARIO,TORONTO,2020.0,1715.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1512,VRF-DuctMount,concealed duct cassette: 247/283/318 cfm fan S-12MM2U6 MM2 460V HTG 14 KBTU CLG 12 KBTU,4.101999999999999,,custom,,181907,unit,ONTARIO,TORONTO,2020.0,1735.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1513,VRF-DuctMount,concealed duct cassette: 283/336/371 cfm fan S-15MM2U6 MM2 460V HTG 17 KBTU CLG 15 KBTU,4.981,,custom,,181908,unit,ONTARIO,TORONTO,2020.0,1790.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1514,VRF-DuctMount,concealed duct cassette: 353/406/442 cfm fan S-18MM2U6 MM2 460V HTG 21 KBTU CLG 18 KBTU,6.153,,custom,,181909,unit,ONTARIO,TORONTO,2020.0,1850.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1515,VRF-FloorMount,floor mount unit:  fan S-07MP1U6 460V HTG 9 KBTU CLG 7.5 KBTU,2.637,,custom,,181910,unit,ONTARIO,TORONTO,2020.0,2197.5,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1516,VRF-FloorMount,floor mount unit:  fan S-09MP1U6 460V HTG 9.6 KBTU CLG 9 KBTU,2.8127999999999997,,custom,,181911,unit,ONTARIO,TORONTO,2020.0,2252.5,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1517,VRF-FloorMount,floor mount unit:  fan S-12MP1U6 460V HTG 12 KBTU CLG 12 KBTU,3.516,,custom,,181912,unit,ONTARIO,TORONTO,2020.0,2307.5,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1518,VRF-FloorMount,floor mount unit:  fan S-15MP1U6 460V HTG 15 KBTU CLG 15 KBTU,4.395,,custom,,181913,unit,ONTARIO,TORONTO,2020.0,2565.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1519,VRF-FloorMount,floor mount unit:  fan S-18MP1U6 460V HTG 18 KBTU CLG 18 KBTU,5.274,,custom,,181914,unit,ONTARIO,TORONTO,2020.0,2620.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1520,VRF-FloorMount,floor mount unit:  fan S-24MP1U6 460V HTG 24 KBTU CLG 24 KBTU,7.032,,custom,,181915,unit,ONTARIO,TORONTO,2020.0,2772.5,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1521,VRF-Sys-Controller,System basic controller CZ-64ESMC2Y,,,custom,,181916,unit,ONTARIO,TORONTO,2020.0,910.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1522,VRF-Bacnet-IP,Bacnet IP Controller USPA-AC-BAC-128,,,custom,,181917,unit,ONTARIO,TORONTO,2020.0,4812.5,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1523,VRF-Comm,Communication adapter CZ-CFUNC1U,,,custom,,181918,unit,ONTARIO,TORONTO,2020.0,2660.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1524,VRF-Solenoid-1a,"Soleniod valve kit for 3-way (with heat recovery) CZ-P160HR2U (max 1 vrf units, size in kW)",5.566999999999999,,custom,,181919,unit,ONTARIO,TORONTO,2020.0,1492.5,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1525,VRF-DuctFlange,Duct flange for 4 way duct connection to indoor ceiling unit CZ-160DAF2,,,custom,,181920,unit,ONTARIO,TORONTO,2020.0,315.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1526,Refrig-tubing,refrigerant interior piping set 0.5 in supply 0.75 in return 10 ft length,10,,rs-means,Unit,181921,,,,,,,,,,,,1.0,1.0
1527,Refrig-tubing,refrigerant interior piping set 0.5 in supply 0.75 in return 50 ft length,50,,rs-means,Unit,181922,,,,,,,,,,,,,
1528,VRF-Solenoid,"Soleniod valve kit for 3-way (with heat recovery) CZ-P4160HR2U (max 4 vrf units, size in kW)",69.9684,4,custom,,181923,unit,ONTARIO,TORONTO,2020.0,6550.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1529,VRF-Solenoid,"Soleniod valve kit for 3-way (with heat recovery) CZ-P560HR2U (max 1 vrf units, size in kW)",5.566999999999999,1,custom,,181924,unit,ONTARIO,TORONTO,2020.0,1347.5,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1530,VRF-Solenoid,"Soleniod valve kit for 3-way (with heat recovery) CZ-P4560HR2U (max 4 vrf units, size in kW)",24.4655,4,custom,,181925,unit,ONTARIO,TORONTO,2020.0,5985.0,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1531,VRF-Solenoid,"Soleniod valve kit for 3-way (with heat recovery) CZ-P6560HR2U (max 6 vrf units, size in kW)",36.3906,6,custom,,181926,unit,ONTARIO,TORONTO,2020.0,8852.5,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1532,VRF-Solenoid,"Soleniod valve kit for 3-way (with heat recovery) CZ-P8560HR2U (max 8 vrf units, size in kW)",47.5832,8,custom,,181927,unit,ONTARIO,TORONTO,2020.0,11682.5,664.0,0.0,1.25,1.25,1.0,"panasonic, labour rsmeans toronto 2020",1.0,1.0
1533,wiring-control,"600 v copper, #14 THWN wire with PVC jacket - 2 wire",2,,rs-means,Unit,191928,CLF,,,,,,,,,,,1.0,1.0
1534,wiring-control,"600 v copper, #14 THWN wire with PVC jacket - 3 wire",3,,rs-means,Unit,191929,CLF,,,,,,,,,,,1.0,1.0
1535,wiring-control,"600 v copper, #14 THWN wire with PVC jacket - 4 wire",4,,rs-means,Unit,191930,CLF,,,,,,,,,,,1.0,1.0
1536,wiring-control,"600 v copper, #14 THWN wire with PVC jacket - 5 wire",5,,rs-means,Unit,191931,CLF,,,,,,,,,,,1.0,1.0
1537,nat_vent_control,SyxthSense natural ventilation AHU controller,,,custom,Unit,181932,unit,ONTARIO,TORONTO,2020.0,376.464,200.0,0.0,1.25,1.25,1.0,pricing in pd sterling converted,1.0,1.0
1538,nat_vent_sensor,SyxthSense natural ventilation CO2 sensor and lead ,,,custom,Unit,181933,unit,ONTARIO,TORONTO,2020.0,30.187499999999996,200.0,0.0,1.25,1.25,1.0,pricing in pd sterling converted,1.0,1.0
1539,nat_vent_usb,SyxthSense natural ventilation USB connection and configuration kit,,,custom,Unit,181934,unit,ONTARIO,TORONTO,2020.0,125.488,30.0,0.0,1.25,1.25,1.0,pricing in pd sterling converted,1.0,1.0
1540,duct_damper_motor,"round duct damper, motor operated diameter in inches",6,,rs-means,Unit,181935,unit,,,,,,,,,,,,
1541,duct_damper_motor,"round duct damper, motor operated diameter in inches",7,,rs-means,Unit,181936,unit,,,,,,,,,,,,
1542,duct_damper_motor,"round duct damper, motor operated diameter in inches",8,,rs-means,Unit,181937,unit,,,,,,,,,,,,
1543,duct_damper_motor,"round duct damper, motor operated diameter in inches",10,,rs-means,Unit,181938,unit,,,,,,,,,,,,
1544,duct_damper_motor,"round duct damper, motor operated diameter in inches",12,,rs-means,Unit,181939,unit,,,,,,,,,,,,
1545,duct_damper_motor,"round duct damper, motor operated diameter in inches",14,,rs-means,Unit,181940,unit,,,,,,,,,,,,
1546,duct_damper_lever,"round duct damper, volume control, lever locking and adjustable, diameter in inches",6,,rs-means,Unit,180638,unit,,,,,,,,,,,,
1547,duct_damper_lever,"round duct damper, volume control, lever locking and adjustable, diameter in inches",7,,rs-means,Unit,181941,unit,,,,,,,,,,,,
1548,duct_damper_lever,"round duct damper, volume control, lever locking and adjustable, diameter in inches",8,,rs-means,Unit,180639,unit,,,,,,,,,,,,
1549,duct_damper_lever,"round duct damper, volume control, lever locking and adjustable, diameter in inches",9,,rs-means,Unit,181942,unit,,,,,,,,,,,,
1550,duct_damper_lever,"round duct damper, volume control, lever locking and adjustable, diameter in inches",10,,rs-means,Unit,181943,unit,,,,,,,,,,,,
1551,duct_damper_lever,"round duct damper, volume control, lever locking and adjustable, diameter in inches",12,,rs-means,Unit,181944,unit,,,,,,,,,,,,
1552,duct_damper_lever,"round duct damper, volume control, lever locking and adjustable, diameter in inches",14,,rs-means,Unit,181945,unit,,,,,,,,,,,,
1553,duct_damper_lever,"round duct damper, volume control, lever locking and adjustable, diameter in inches",16,,rs-means,Unit,181946,unit,,,,,,,,,,,,
1554,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 100 ton",351.7,,rs-means,Unit,181066,each,,,,,,,,,,,1.35,1.0
1555,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 148 ton",520.516,,rs-means,Unit,181067,each,,,,,,,,,,,1.35,1.0
1556,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 200 ton",703.4,,rs-means,Unit,181068,each,,,,,,,,,,,1.3,1.0
1557,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 250 ton",879.25,,rs-means,Unit,181069,each,,,,,,,,,,,1.3,1.0
1558,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 354 ton",1245.018,,rs-means,Unit,181070,each,,,,,,,,,,,1.3,1.0
1559,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 420 ton",1477.1399999999999,,rs-means,Unit,181071,each,,,,,,,,,,,1.3,1.0
1560,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 665 ton",2338.805,,rs-means,Unit,181072,each,,,,,,,,,,,1.3,1.0
1561,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 750 ton",2637.75,,rs-means,Unit,181073,each,,,,,,,,,,,1.3,1.0
1562,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 850 ton",2989.45,,rs-means,Unit,181074,each,,,,,,,,,,,1.3,1.0
1563,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 955 ton",3358.735,,rs-means,Unit,181075,each,,,,,,,,,,,1.3,1.0
1564,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 1125 ton",3956.625,,rs-means,Unit,181076,each,,,,,,,,,,,1.3,1.0
1565,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 1250 ton",4396.25,,rs-means,Unit,181077,each,,,,,,,,,,,1.3,1.0
1566,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 1465 ton",5152.405,,rs-means,Unit,181078,each,,,,,,,,,,,1.3,1.0
1567,ChillerHot_VSDAbsorptionWaterChiller,"Absorption water chiller, indirect-fired, steam or hot water, water cooled, single stage, 1660 ton",5838.22,,rs-means,Unit,181079,each,,,,,,,,,,,1.3,1.0
1568,ChillerElectricEIR_VSDCentrifugalWaterChiller,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 200 ton, includes standard controls, excludes water tower",703.4,,rs-means,Unit,181080,each,,,,,,,,,,,1.27,1.0
1569,ChillerElectricEIR_VSDCentrifugalWaterChiller,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 300 ton, includes standard controls, excludes water tower",1055.1,,rs-means,Unit,181081,each,,,,,,,,,,,1.27,1.0
1570,ChillerElectricEIR_VSDCentrifugalWaterChiller,"Water chiller, centrifugal liquid chiller, packaged unit, water cooled, 400 ton, includes standard controls, excludes water tower",1406.8,,rs-means,Unit,181082,each,,,,,,,,,,,1.27,1.0
